window_id,file,win_idx,true_label,predicted,prob,correct,cam_peak_hz,cam_peak_band,sig_peak_hz,sig_peak_band
SEI_04108,aaaaahsi_s011_t000.pt,32,1,SEIZURE,0.5166,True,30,Beta,2,Delta
SEI_04109,aaaaahsi_s011_t000.pt,33,1,BACKGROUND,0.3133,False,2,Delta,2,Delta
SEI_04110,aaaaahsi_s011_t000.pt,34,1,BACKGROUND,0.4407,False,2,Delta,2,Delta
SEI_04111,aaaaahsi_s011_t000.pt,35,1,BACKGROUND,0.3499,False,39,Gamma,2,Delta
SEI_04112,aaaaahsi_s011_t000.pt,36,1,SEIZURE,0.505,True,30,Beta,2,Delta
SEI_04113,aaaaahsi_s011_t000.pt,37,1,SEIZURE,0.606,True,30,Beta,2,Delta
SEI_04114,aaaaahsi_s011_t000.pt,38,1,SEIZURE,0.6356,True,30,Beta,2,Delta
SEI_04115,aaaaahsi_s011_t000.pt,39,1,SEIZURE,0.7288,True,30,Beta,2,Delta
SEI_04116,aaaaahsi_s011_t000.pt,40,1,SEIZURE,0.5375,True,30,Beta,2,Delta
SEI_04117,aaaaahsi_s011_t000.pt,41,1,BACKGROUND,0.2574,False,2,Delta,2,Delta
SEI_04118,aaaaahsi_s011_t000.pt,42,1,BACKGROUND,0.4084,False,2,Delta,2,Delta
SEI_04119,aaaaahsi_s011_t000.pt,43,1,SEIZURE,0.5688,True,30,Beta,2,Delta
SEI_04120,aaaaahsi_s011_t000.pt,44,1,SEIZURE,0.546,True,30,Beta,2,Delta
SEI_04121,aaaaahsi_s011_t000.pt,45,1,BACKGROUND,0.453,False,30,Beta,2,Delta
SEI_04122,aaaaahsi_s011_t000.pt,46,1,BACKGROUND,0.2646,False,2,Delta,2,Delta
SEI_04123,aaaaahsi_s011_t000.pt,47,1,BACKGROUND,0.2793,False,2,Delta,2,Delta
SEI_04124,aaaaahsi_s011_t000.pt,48,1,BACKGROUND,0.2626,False,2,Delta,2,Delta
SEI_04125,aaaaahsi_s011_t000.pt,49,1,BACKGROUND,0.0829,False,2,Delta,2,Delta
SEI_04126,aaaaahsi_s011_t000.pt,50,1,BACKGROUND,0.2114,False,2,Delta,2,Delta
SEI_04127,aaaaahsi_s011_t000.pt,51,1,BACKGROUND,0.3975,False,39,Gamma,2,Delta
SEI_04128,aaaaahsi_s011_t000.pt,52,1,BACKGROUND,0.3918,False,29,Beta,2,Delta
SEI_04129,aaaaahsi_s011_t000.pt,53,1,BACKGROUND,0.3373,False,2,Delta,2,Delta
SEI_04130,aaaaahsi_s011_t000.pt,54,1,BACKGROUND,0.1744,False,2,Delta,2,Delta
SEI_04131,aaaaahsi_s011_t000.pt,55,1,BACKGROUND,0.1211,False,2,Delta,2,Delta
SEI_04132,aaaaahsi_s011_t000.pt,56,1,BACKGROUND,0.1189,False,2,Delta,2,Delta
SEI_04133,aaaaahsi_s011_t000.pt,57,1,BACKGROUND,0.1629,False,2,Delta,2,Delta
SEI_04134,aaaaahsi_s011_t000.pt,58,1,BACKGROUND,0.1838,False,30,Beta,2,Delta
SEI_04135,aaaaahsi_s011_t000.pt,59,1,BACKGROUND,0.1216,False,2,Delta,2,Delta
SEI_04136,aaaaahsi_s011_t000.pt,60,1,BACKGROUND,0.1763,False,2,Delta,2,Delta
SEI_04137,aaaaahsi_s011_t000.pt,61,1,BACKGROUND,0.2026,False,2,Delta,2,Delta
SEI_04138,aaaaahsi_s011_t000.pt,62,1,BACKGROUND,0.1369,False,29,Beta,2,Delta
SEI_04139,aaaaahsi_s011_t000.pt,63,1,BACKGROUND,0.213,False,30,Beta,2,Delta
SEI_04140,aaaaahsi_s011_t000.pt,64,1,BACKGROUND,0.3396,False,39,Gamma,2,Delta
SEI_04141,aaaaahsi_s011_t000.pt,65,1,BACKGROUND,0.0523,False,2,Delta,2,Delta
SEI_04142,aaaaahsi_s011_t000.pt,66,1,BACKGROUND,0.0765,False,2,Delta,2,Delta
SEI_04143,aaaaahsi_s011_t000.pt,67,1,BACKGROUND,0.1094,False,2,Delta,2,Delta
SEI_04144,aaaaahsi_s011_t000.pt,68,1,BACKGROUND,0.1375,False,29,Beta,2,Delta
SEI_04145,aaaaahsi_s011_t000.pt,69,1,BACKGROUND,0.1904,False,39,Gamma,2,Delta
SEI_04146,aaaaahsi_s011_t000.pt,70,1,BACKGROUND,0.1172,False,2,Delta,2,Delta
SEI_04147,aaaaahsi_s011_t000.pt,71,1,BACKGROUND,0.0959,False,11,Alpha,2,Delta
SEI_04148,aaaaahsi_s011_t000.pt,72,1,BACKGROUND,0.0558,False,11,Alpha,2,Delta
SEI_04149,aaaaahsi_s011_t000.pt,73,1,BACKGROUND,0.0981,False,2,Delta,2,Delta
SEI_04150,aaaaahsi_s011_t000.pt,74,1,BACKGROUND,0.0499,False,2,Delta,2,Delta
SEI_04151,aaaaahsi_s011_t000.pt,75,1,BACKGROUND,0.0511,False,2,Delta,2,Delta
SEI_04152,aaaaahsi_s011_t000.pt,76,1,BACKGROUND,0.0855,False,11,Alpha,2,Delta
SEI_04153,aaaaahsi_s011_t000.pt,77,1,BACKGROUND,0.0784,False,39,Gamma,2,Delta
SEI_04154,aaaaahsi_s011_t000.pt,78,1,BACKGROUND,0.034,False,2,Delta,2,Delta
SEI_04155,aaaaahsi_s011_t000.pt,79,1,BACKGROUND,0.057,False,2,Delta,2,Delta
SEI_04156,aaaaahsi_s011_t000.pt,80,1,BACKGROUND,0.1637,False,2,Delta,2,Delta
SEI_04157,aaaaahsi_s011_t000.pt,81,1,BACKGROUND,0.1296,False,2,Delta,2,Delta
SEI_04158,aaaaahsi_s011_t000.pt,82,1,BACKGROUND,0.1426,False,2,Delta,2,Delta
SEI_04159,aaaaahsi_s011_t000.pt,83,1,BACKGROUND,0.0756,False,2,Delta,2,Delta
SEI_04160,aaaaahsi_s011_t000.pt,84,1,BACKGROUND,0.1,False,2,Delta,2,Delta
SEI_04161,aaaaahsi_s011_t000.pt,85,1,BACKGROUND,0.0429,False,2,Delta,2,Delta
SEI_04162,aaaaahsi_s011_t000.pt,86,1,BACKGROUND,0.0823,False,2,Delta,2,Delta
SEI_04163,aaaaahsi_s011_t000.pt,87,1,BACKGROUND,0.0998,False,11,Alpha,2,Delta
SEI_04164,aaaaahsi_s011_t000.pt,88,1,BACKGROUND,0.1252,False,2,Delta,2,Delta
SEI_04165,aaaaahsi_s011_t000.pt,89,1,BACKGROUND,0.1131,False,2,Delta,2,Delta
BKG_04166,aaaaahsi_s011_t000.pt,90,0,BACKGROUND,0.0874,True,2,Delta,2,Delta
BKG_04167,aaaaahsi_s011_t000.pt,91,0,BACKGROUND,0.1165,True,11,Alpha,2,Delta
BKG_04168,aaaaahsi_s011_t000.pt,92,0,BACKGROUND,0.0573,True,11,Alpha,2,Delta
BKG_04169,aaaaahsi_s011_t000.pt,93,0,BACKGROUND,0.0595,True,2,Delta,2,Delta
BKG_04170,aaaaahsi_s011_t000.pt,94,0,BACKGROUND,0.0556,True,2,Delta,2,Delta
BKG_04171,aaaaahsi_s011_t000.pt,95,0,BACKGROUND,0.1209,True,11,Alpha,2,Delta
BKG_04172,aaaaahsi_s011_t000.pt,96,0,BACKGROUND,0.0823,True,2,Delta,2,Delta
BKG_04173,aaaaahsi_s011_t000.pt,97,0,BACKGROUND,0.099,True,2,Delta,2,Delta
BKG_04174,aaaaahsi_s011_t000.pt,98,0,BACKGROUND,0.053,True,11,Alpha,2,Delta
BKG_04175,aaaaahsi_s011_t000.pt,99,0,BACKGROUND,0.0457,True,11,Alpha,2,Delta
BKG_04176,aaaaahsi_s011_t000.pt,100,0,BACKGROUND,0.0496,True,11,Alpha,2,Delta
BKG_04177,aaaaahsi_s011_t000.pt,101,0,BACKGROUND,0.0481,True,21,Beta,2,Delta
BKG_04178,aaaaahsi_s011_t000.pt,102,0,BACKGROUND,0.0961,True,39,Gamma,2,Delta
BKG_04179,aaaaahsi_s011_t000.pt,103,0,BACKGROUND,0.0303,True,39,Gamma,2,Delta
BKG_04180,aaaaahsi_s011_t000.pt,104,0,BACKGROUND,0.0481,True,11,Alpha,2,Delta
BKG_04181,aaaaahsi_s011_t000.pt,105,0,BACKGROUND,0.0793,True,2,Delta,2,Delta
BKG_04182,aaaaahsi_s011_t000.pt,106,0,BACKGROUND,0.0508,True,2,Delta,2,Delta
BKG_04183,aaaaahsi_s011_t000.pt,107,0,BACKGROUND,0.0615,True,2,Delta,2,Delta
BKG_04184,aaaaahsi_s011_t000.pt,108,0,BACKGROUND,0.1125,True,2,Delta,2,Delta
BKG_04185,aaaaahsi_s011_t000.pt,109,0,BACKGROUND,0.1098,True,2,Delta,2,Delta
BKG_04186,aaaaahsi_s011_t000.pt,110,0,BACKGROUND,0.0655,True,2,Delta,2,Delta
BKG_04187,aaaaahsi_s011_t000.pt,111,0,BACKGROUND,0.0968,True,2,Delta,2,Delta
BKG_04188,aaaaahsi_s011_t000.pt,112,0,BACKGROUND,0.0177,True,11,Alpha,2,Delta
BKG_04189,aaaaahsi_s011_t000.pt,113,0,BACKGROUND,0.0564,True,11,Alpha,2,Delta
BKG_04190,aaaaahsi_s011_t000.pt,114,0,BACKGROUND,0.0731,True,29,Beta,2,Delta
BKG_04191,aaaaahsi_s011_t000.pt,115,0,BACKGROUND,0.2362,True,30,Beta,2,Delta
BKG_04192,aaaaahsi_s011_t000.pt,116,0,BACKGROUND,0.1316,True,29,Beta,2,Delta
BKG_04193,aaaaahsi_s011_t000.pt,117,0,BACKGROUND,0.08,True,2,Delta,2,Delta
BKG_04194,aaaaahsi_s014_t000.pt,0,0,BACKGROUND,0.2093,True,2,Delta,2,Delta
BKG_04195,aaaaahsi_s014_t000.pt,1,0,BACKGROUND,0.3876,True,2,Delta,2,Delta
BKG_04196,aaaaahsi_s014_t000.pt,2,0,BACKGROUND,0.2291,True,2,Delta,2,Delta
BKG_04197,aaaaahsi_s014_t000.pt,3,0,BACKGROUND,0.1607,True,2,Delta,2,Delta
BKG_04198,aaaaahsi_s014_t000.pt,4,0,BACKGROUND,0.1628,True,2,Delta,2,Delta
BKG_04199,aaaaahsi_s014_t000.pt,5,0,BACKGROUND,0.2388,True,2,Delta,2,Delta
BKG_04200,aaaaahsi_s014_t000.pt,6,0,BACKGROUND,0.3367,True,2,Delta,2,Delta
BKG_04201,aaaaahsi_s014_t000.pt,7,0,BACKGROUND,0.2584,True,2,Delta,2,Delta
BKG_04202,aaaaahsi_s014_t000.pt,8,0,BACKGROUND,0.1991,True,2,Delta,2,Delta
BKG_04203,aaaaahsi_s014_t000.pt,9,0,BACKGROUND,0.1847,True,2,Delta,2,Delta
BKG_04204,aaaaahsi_s014_t000.pt,10,0,BACKGROUND,0.1495,True,2,Delta,2,Delta
BKG_04205,aaaaahsi_s014_t000.pt,11,0,BACKGROUND,0.1086,True,11,Alpha,2,Delta
BKG_04206,aaaaahsi_s014_t000.pt,12,0,BACKGROUND,0.2882,True,2,Delta,2,Delta
BKG_04207,aaaaahsi_s014_t000.pt,13,0,BACKGROUND,0.4842,True,2,Delta,2,Delta
BKG_04208,aaaaahsi_s014_t000.pt,14,0,BACKGROUND,0.2989,True,30,Beta,2,Delta
BKG_04209,aaaaahsi_s014_t000.pt,15,0,BACKGROUND,0.3702,True,2,Delta,2,Delta
BKG_04210,aaaaahsi_s014_t000.pt,16,0,SEIZURE,0.6034,False,2,Delta,8,Theta
BKG_04211,aaaaahsi_s014_t000.pt,17,0,BACKGROUND,0.3643,True,2,Delta,2,Delta
SEI_04212,aaaaahsi_s014_t000.pt,18,1,BACKGROUND,0.2104,False,2,Delta,2,Delta
SEI_04213,aaaaahsi_s014_t000.pt,19,1,SEIZURE,0.5798,True,39,Gamma,2,Delta
SEI_04214,aaaaahsi_s014_t000.pt,20,1,BACKGROUND,0.2702,False,2,Delta,6,Theta
SEI_04215,aaaaahsi_s014_t000.pt,21,1,BACKGROUND,0.3224,False,2,Delta,5,Theta
SEI_04216,aaaaahsi_s014_t000.pt,22,1,BACKGROUND,0.3124,False,2,Delta,5,Theta
SEI_04217,aaaaahsi_s014_t000.pt,23,1,BACKGROUND,0.2819,False,2,Delta,5,Theta
SEI_04218,aaaaahsi_s014_t000.pt,24,1,SEIZURE,0.7423,True,39,Gamma,2,Delta
SEI_04219,aaaaahsi_s014_t000.pt,25,1,SEIZURE,0.5581,True,2,Delta,2,Delta
SEI_04220,aaaaahsi_s014_t000.pt,26,1,BACKGROUND,0.3845,False,2,Delta,2,Delta
SEI_04221,aaaaahsi_s014_t000.pt,27,1,BACKGROUND,0.1044,False,2,Delta,2,Delta
BKG_04222,aaaaahsi_s014_t000.pt,28,0,BACKGROUND,0.0497,True,2,Delta,2,Delta
BKG_04223,aaaaahsi_s014_t000.pt,29,0,BACKGROUND,0.0243,True,11,Alpha,2,Delta
BKG_04224,aaaaahsi_s014_t000.pt,30,0,BACKGROUND,0.0792,True,2,Delta,2,Delta
BKG_04225,aaaaahsi_s014_t000.pt,31,0,BACKGROUND,0.0544,True,30,Beta,2,Delta
BKG_04226,aaaaahsi_s014_t000.pt,32,0,BACKGROUND,0.0614,True,11,Alpha,2,Delta
BKG_04227,aaaaahsi_s014_t000.pt,33,0,BACKGROUND,0.1056,True,2,Delta,2,Delta
BKG_04228,aaaaahsi_s014_t000.pt,34,0,BACKGROUND,0.0517,True,11,Alpha,2,Delta
BKG_04229,aaaaahsi_s014_t000.pt,35,0,BACKGROUND,0.1472,True,2,Delta,2,Delta
BKG_04230,aaaaahsi_s014_t000.pt,36,0,BACKGROUND,0.1488,True,2,Delta,2,Delta
BKG_04231,aaaaahsi_s014_t000.pt,37,0,BACKGROUND,0.0456,True,11,Alpha,2,Delta
BKG_04232,aaaaahsi_s014_t000.pt,38,0,BACKGROUND,0.0748,True,2,Delta,2,Delta
BKG_04233,aaaaahsi_s014_t000.pt,39,0,BACKGROUND,0.0907,True,2,Delta,2,Delta
BKG_04234,aaaaahsi_s014_t000.pt,40,0,BACKGROUND,0.1001,True,2,Delta,2,Delta
BKG_04235,aaaaahsi_s014_t000.pt,41,0,BACKGROUND,0.069,True,2,Delta,2,Delta
BKG_04236,aaaaahsi_s014_t000.pt,42,0,BACKGROUND,0.0624,True,11,Alpha,2,Delta
BKG_04237,aaaaahsi_s014_t000.pt,43,0,BACKGROUND,0.0986,True,2,Delta,2,Delta
BKG_04238,aaaaahsi_s014_t000.pt,44,0,BACKGROUND,0.0742,True,11,Alpha,2,Delta
BKG_04239,aaaaahsi_s014_t000.pt,45,0,BACKGROUND,0.1112,True,2,Delta,2,Delta
BKG_04240,aaaaahsi_s014_t000.pt,46,0,BACKGROUND,0.0932,True,11,Alpha,2,Delta
BKG_04241,aaaaahsi_s014_t000.pt,47,0,BACKGROUND,0.0657,True,2,Delta,2,Delta
BKG_04242,aaaaahsi_s014_t000.pt,48,0,BACKGROUND,0.0634,True,11,Alpha,2,Delta
BKG_04243,aaaaahsi_s014_t000.pt,49,0,BACKGROUND,0.0278,True,2,Delta,2,Delta
BKG_04244,aaaaahsi_s014_t000.pt,50,0,BACKGROUND,0.0648,True,2,Delta,2,Delta
BKG_04245,aaaaaiih_s003_t001.pt,0,0,BACKGROUND,0.0821,True,2,Delta,2,Delta
BKG_04246,aaaaaiih_s003_t001.pt,1,0,BACKGROUND,0.0964,True,2,Delta,2,Delta
BKG_04247,aaaaaiih_s003_t001.pt,2,0,BACKGROUND,0.0757,True,2,Delta,2,Delta
BKG_04248,aaaaaiih_s003_t001.pt,3,0,BACKGROUND,0.0344,True,11,Alpha,2,Delta
BKG_04249,aaaaaiih_s003_t001.pt,4,0,BACKGROUND,0.0357,True,11,Alpha,2,Delta
BKG_04250,aaaaaiih_s003_t001.pt,5,0,BACKGROUND,0.1078,True,2,Delta,2,Delta
BKG_04251,aaaaaiih_s003_t001.pt,6,0,BACKGROUND,0.0663,True,2,Delta,2,Delta
BKG_04252,aaaaaiih_s003_t001.pt,7,0,BACKGROUND,0.0685,True,11,Alpha,2,Delta
BKG_04253,aaaaaiih_s003_t001.pt,8,0,BACKGROUND,0.0277,True,2,Delta,2,Delta
BKG_04254,aaaaaiih_s003_t001.pt,9,0,BACKGROUND,0.1854,True,2,Delta,2,Delta
BKG_04255,aaaaaiih_s003_t001.pt,10,0,BACKGROUND,0.1544,True,2,Delta,2,Delta
BKG_04256,aaaaaiih_s003_t001.pt,11,0,BACKGROUND,0.1062,True,39,Gamma,2,Delta
BKG_04257,aaaaaiih_s003_t001.pt,12,0,BACKGROUND,0.182,True,2,Delta,2,Delta
BKG_04258,aaaaaiih_s003_t001.pt,13,0,BACKGROUND,0.2855,True,2,Delta,2,Delta
BKG_04259,aaaaaiih_s003_t001.pt,14,0,BACKGROUND,0.3897,True,2,Delta,2,Delta
BKG_04260,aaaaaiih_s003_t001.pt,15,0,BACKGROUND,0.3987,True,2,Delta,2,Delta
BKG_04261,aaaaaiih_s003_t001.pt,16,0,BACKGROUND,0.1505,True,2,Delta,2,Delta
BKG_04262,aaaaaiih_s003_t001.pt,17,0,BACKGROUND,0.17,True,2,Delta,2,Delta
BKG_04263,aaaaaiih_s003_t001.pt,18,0,BACKGROUND,0.2543,True,2,Delta,2,Delta
BKG_04264,aaaaaiih_s003_t001.pt,19,0,BACKGROUND,0.1514,True,2,Delta,2,Delta
BKG_04265,aaaaaiih_s003_t001.pt,20,0,BACKGROUND,0.2822,True,2,Delta,2,Delta
BKG_04266,aaaaaiih_s003_t001.pt,21,0,BACKGROUND,0.19,True,2,Delta,2,Delta
BKG_04267,aaaaaiih_s003_t001.pt,22,0,BACKGROUND,0.3522,True,2,Delta,2,Delta
BKG_04268,aaaaaiih_s003_t001.pt,23,0,BACKGROUND,0.3564,True,2,Delta,2,Delta
BKG_04269,aaaaaiih_s003_t001.pt,24,0,BACKGROUND,0.4038,True,2,Delta,2,Delta
BKG_04270,aaaaaiih_s003_t001.pt,25,0,SEIZURE,0.6401,False,2,Delta,2,Delta
BKG_04271,aaaaaiih_s003_t001.pt,26,0,SEIZURE,0.7199,False,2,Delta,2,Delta
BKG_04272,aaaaaiih_s003_t001.pt,27,0,SEIZURE,0.7649,False,2,Delta,2,Delta
BKG_04273,aaaaaiih_s003_t001.pt,28,0,BACKGROUND,0.1589,True,2,Delta,2,Delta
BKG_04274,aaaaaiih_s003_t001.pt,29,0,BACKGROUND,0.2352,True,2,Delta,2,Delta
BKG_04275,aaaaaiih_s003_t001.pt,30,0,BACKGROUND,0.2611,True,2,Delta,2,Delta
BKG_04276,aaaaaiih_s003_t001.pt,31,0,BACKGROUND,0.1902,True,2,Delta,2,Delta
BKG_04277,aaaaaiih_s003_t001.pt,32,0,BACKGROUND,0.2687,True,2,Delta,2,Delta
BKG_04278,aaaaaiih_s003_t001.pt,33,0,BACKGROUND,0.3983,True,2,Delta,2,Delta
BKG_04279,aaaaaiih_s003_t001.pt,34,0,BACKGROUND,0.2641,True,2,Delta,2,Delta
BKG_04280,aaaaaiih_s003_t001.pt,35,0,BACKGROUND,0.1283,True,2,Delta,2,Delta
BKG_04281,aaaaaiih_s003_t001.pt,36,0,BACKGROUND,0.1068,True,2,Delta,2,Delta
BKG_04282,aaaaaiih_s003_t001.pt,37,0,BACKGROUND,0.2327,True,2,Delta,2,Delta
BKG_04283,aaaaaiih_s003_t001.pt,38,0,BACKGROUND,0.3205,True,2,Delta,2,Delta
BKG_04284,aaaaaiih_s003_t001.pt,39,0,SEIZURE,0.5497,False,2,Delta,2,Delta
BKG_04285,aaaaaiih_s003_t001.pt,40,0,BACKGROUND,0.1269,True,2,Delta,2,Delta
BKG_04286,aaaaaiih_s003_t001.pt,41,0,BACKGROUND,0.1546,True,2,Delta,2,Delta
BKG_04287,aaaaaiih_s003_t001.pt,42,0,BACKGROUND,0.1862,True,2,Delta,2,Delta
BKG_04288,aaaaaiih_s003_t001.pt,43,0,BACKGROUND,0.0652,True,2,Delta,2,Delta
BKG_04289,aaaaaiih_s003_t001.pt,44,0,BACKGROUND,0.1746,True,2,Delta,2,Delta
BKG_04290,aaaaaiih_s003_t001.pt,45,0,BACKGROUND,0.0704,True,2,Delta,2,Delta
BKG_04291,aaaaaiih_s003_t001.pt,46,0,BACKGROUND,0.1388,True,2,Delta,2,Delta
BKG_04292,aaaaaiih_s003_t001.pt,47,0,BACKGROUND,0.1367,True,2,Delta,2,Delta
BKG_04293,aaaaaiih_s003_t001.pt,48,0,SEIZURE,0.642,False,2,Delta,2,Delta
BKG_04294,aaaaaiih_s003_t001.pt,49,0,SEIZURE,0.6677,False,2,Delta,2,Delta
BKG_04295,aaaaaiih_s003_t001.pt,50,0,BACKGROUND,0.3388,True,2,Delta,2,Delta
BKG_04296,aaaaaiih_s003_t001.pt,51,0,BACKGROUND,0.1953,True,2,Delta,2,Delta
BKG_04297,aaaaaiih_s003_t001.pt,52,0,BACKGROUND,0.1816,True,2,Delta,2,Delta
BKG_04298,aaaaaiih_s003_t001.pt,53,0,SEIZURE,0.5507,False,2,Delta,2,Delta
BKG_04299,aaaaaiih_s003_t001.pt,54,0,BACKGROUND,0.4356,True,2,Delta,2,Delta
BKG_04300,aaaaaiih_s003_t001.pt,55,0,BACKGROUND,0.447,True,2,Delta,2,Delta
BKG_04301,aaaaaiih_s003_t001.pt,56,0,BACKGROUND,0.2797,True,2,Delta,2,Delta
BKG_04302,aaaaaiih_s003_t001.pt,57,0,BACKGROUND,0.2777,True,2,Delta,2,Delta
BKG_04303,aaaaaiih_s003_t001.pt,58,0,BACKGROUND,0.2359,True,2,Delta,2,Delta
BKG_04304,aaaaaiih_s003_t001.pt,59,0,BACKGROUND,0.1116,True,2,Delta,2,Delta
BKG_04305,aaaaaiih_s003_t001.pt,60,0,BACKGROUND,0.0802,True,2,Delta,2,Delta
BKG_04306,aaaaaiih_s003_t001.pt,61,0,BACKGROUND,0.2837,True,2,Delta,2,Delta
BKG_04307,aaaaaiih_s003_t001.pt,62,0,BACKGROUND,0.1566,True,2,Delta,2,Delta
BKG_04308,aaaaaiih_s003_t001.pt,63,0,BACKGROUND,0.3204,True,2,Delta,2,Delta
BKG_04309,aaaaaiih_s003_t001.pt,64,0,SEIZURE,0.5265,False,21,Beta,2,Delta
BKG_04310,aaaaaiih_s003_t001.pt,65,0,SEIZURE,0.6292,False,2,Delta,2,Delta
BKG_04311,aaaaaiih_s003_t001.pt,66,0,BACKGROUND,0.3674,True,2,Delta,2,Delta
BKG_04312,aaaaaiih_s003_t001.pt,67,0,BACKGROUND,0.3234,True,2,Delta,2,Delta
BKG_04313,aaaaaiih_s003_t001.pt,68,0,BACKGROUND,0.4981,True,2,Delta,2,Delta
BKG_04314,aaaaaiih_s003_t001.pt,69,0,BACKGROUND,0.3828,True,2,Delta,2,Delta
BKG_04315,aaaaaiih_s003_t001.pt,70,0,SEIZURE,0.6624,False,2,Delta,2,Delta
BKG_04316,aaaaaiih_s003_t001.pt,71,0,BACKGROUND,0.144,True,2,Delta,2,Delta
BKG_04317,aaaaaiih_s003_t001.pt,72,0,BACKGROUND,0.3712,True,2,Delta,2,Delta
BKG_04318,aaaaaiih_s003_t001.pt,73,0,BACKGROUND,0.2964,True,2,Delta,2,Delta
BKG_04319,aaaaaiih_s003_t001.pt,74,0,BACKGROUND,0.1159,True,2,Delta,2,Delta
BKG_04320,aaaaaiih_s003_t001.pt,75,0,BACKGROUND,0.3259,True,2,Delta,2,Delta
BKG_04321,aaaaaiih_s003_t001.pt,76,0,BACKGROUND,0.3451,True,2,Delta,2,Delta
BKG_04322,aaaaaiih_s003_t001.pt,77,0,BACKGROUND,0.3421,True,2,Delta,2,Delta
BKG_04323,aaaaaiih_s003_t001.pt,78,0,BACKGROUND,0.077,True,11,Alpha,2,Delta
BKG_04324,aaaaaiih_s003_t001.pt,79,0,BACKGROUND,0.0693,True,2,Delta,2,Delta
BKG_04325,aaaaaiih_s003_t001.pt,80,0,BACKGROUND,0.0977,True,2,Delta,2,Delta
BKG_04326,aaaaaiih_s003_t001.pt,81,0,BACKGROUND,0.0367,True,11,Alpha,2,Delta
BKG_04327,aaaaaiih_s003_t001.pt,82,0,BACKGROUND,0.0512,True,2,Delta,2,Delta
BKG_04328,aaaaaiih_s003_t001.pt,83,0,BACKGROUND,0.0628,True,2,Delta,2,Delta
BKG_04329,aaaaaiih_s003_t001.pt,84,0,BACKGROUND,0.2257,True,2,Delta,2,Delta
BKG_04330,aaaaaiih_s003_t001.pt,85,0,BACKGROUND,0.065,True,2,Delta,2,Delta
BKG_04331,aaaaaiih_s003_t001.pt,86,0,BACKGROUND,0.1297,True,39,Gamma,2,Delta
BKG_04332,aaaaaiih_s003_t001.pt,87,0,BACKGROUND,0.3399,True,2,Delta,2,Delta
BKG_04333,aaaaaiih_s003_t001.pt,88,0,BACKGROUND,0.2534,True,2,Delta,2,Delta
BKG_04334,aaaaaiih_s003_t001.pt,89,0,BACKGROUND,0.0893,True,39,Gamma,2,Delta
BKG_04335,aaaaaiih_s003_t001.pt,90,0,BACKGROUND,0.1352,True,2,Delta,2,Delta
BKG_04336,aaaaaiih_s003_t001.pt,91,0,BACKGROUND,0.3134,True,2,Delta,2,Delta
BKG_04337,aaaaaiih_s003_t001.pt,92,0,BACKGROUND,0.4934,True,2,Delta,2,Delta
SEI_04338,aaaaaiih_s003_t001.pt,93,1,SEIZURE,0.8171,True,21,Beta,2,Delta
SEI_04339,aaaaaiih_s003_t001.pt,94,1,SEIZURE,0.9538,True,39,Gamma,2,Delta
SEI_04340,aaaaaiih_s003_t001.pt,95,1,SEIZURE,0.9841,True,21,Beta,5,Theta
SEI_04341,aaaaaiih_s003_t001.pt,96,1,SEIZURE,0.9843,True,29,Beta,4,Delta
SEI_04342,aaaaaiih_s003_t001.pt,97,1,SEIZURE,0.8423,True,21,Beta,4,Delta
SEI_04343,aaaaaiih_s003_t001.pt,98,1,SEIZURE,0.9202,True,21,Beta,4,Delta
SEI_04344,aaaaaiih_s003_t001.pt,99,1,SEIZURE,0.9779,True,21,Beta,4,Delta
SEI_04345,aaaaaiih_s003_t001.pt,100,1,SEIZURE,0.9655,True,21,Beta,4,Delta
SEI_04346,aaaaaiih_s003_t001.pt,101,1,SEIZURE,0.9834,True,21,Beta,3,Delta
SEI_04347,aaaaaiih_s003_t001.pt,102,1,SEIZURE,0.9857,True,21,Beta,3,Delta
SEI_04348,aaaaaiih_s003_t001.pt,103,1,SEIZURE,0.9429,True,21,Beta,3,Delta
SEI_04349,aaaaaiih_s003_t001.pt,104,1,SEIZURE,0.9212,True,21,Beta,3,Delta
SEI_04350,aaaaaiih_s003_t001.pt,105,1,SEIZURE,0.9566,True,21,Beta,3,Delta
SEI_04351,aaaaaiih_s003_t001.pt,106,1,SEIZURE,0.9462,True,21,Beta,3,Delta
SEI_04352,aaaaaiih_s003_t001.pt,107,1,SEIZURE,0.9716,True,39,Gamma,3,Delta
SEI_04353,aaaaaiih_s003_t001.pt,108,1,SEIZURE,0.9679,True,21,Beta,3,Delta
SEI_04354,aaaaaiih_s003_t001.pt,109,1,SEIZURE,0.912,True,21,Beta,3,Delta
SEI_04355,aaaaaiih_s003_t001.pt,110,1,SEIZURE,0.7144,True,21,Beta,3,Delta
SEI_04356,aaaaaiih_s003_t001.pt,111,1,SEIZURE,0.9446,True,21,Beta,2,Delta
SEI_04357,aaaaaiih_s003_t001.pt,112,1,SEIZURE,0.8712,True,29,Beta,2,Delta
SEI_04358,aaaaaiih_s003_t001.pt,113,1,SEIZURE,0.6923,True,21,Beta,2,Delta
SEI_04359,aaaaaiih_s003_t001.pt,114,1,SEIZURE,0.9373,True,2,Delta,2,Delta
SEI_04360,aaaaaiih_s003_t001.pt,115,1,SEIZURE,0.8542,True,30,Beta,2,Delta
